,check_number,session_start,sex,row_number,liters_drunk,drink,label,age_0,age_18,age_50,morning,day,evening
8580,7570,2021-10-20 15:30:00,м,58.0,3,0,1,1,0,0,0,1,0
8581,7540,2021-10-20 08:42:00,ж,44.0,4,0,0,0,0,1,1,0,0
8582,8278,2021-10-20 21:00:00,M,11.0,-5,0,1,1,0,0,0,0,1
8583,8907,2021-10-20 21:00:00,м,84.0,1,1,1,0,0,1,0,0,1
8584,7556,2021-10-20 06:00:00,Не указан,64.0,2,1,0,0,0,1,1,0,0
8585,3678,2021-10-20 15:30:00,ж,62.0,5,0,1,0,1,0,0,1,0
8586,6111,2021-10-20 15:30:00,-,47.0,-5,0,1,0,0,1,0,1,0
8587,6763,2021-10-20 14:15:00,ж,71.0,1,0,0,1,0,0,0,1,0
8588,9199,2021-10-20 21:00:00,Не указан,3.0,1,1,1,0,1,0,0,0,1
8589,6722,2021-10-20 21:00:00,ж,79.0,4,0,1,1,0,0,0,0,1
8590,5141,2021-10-20 21:00:00,м,33.0,3,0,1,0,1,0,0,0,1
8591,6829,2021-10-20 23:42:00,ж,77.0,5,1,1,0,0,1,0,0,1
8592,3213,2021-10-20 21:00:00,-,27.0,1,1,1,0,0,1,0,0,1
8593,9729,2021-10-20 07:00:00,M,87.0,5,1,1,0,1,0,1,0,0
8594,5610,2021-10-20 15:30:00,ж,69.0,3,1,0,0,0,1,0,1,0
8595,3706,2021-10-20 22:30:00,ж,25.0,3,1,1,0,0,1,0,0,1
8596,7563,2021-10-20 15:30:00,ж,84.0,2,1,1,0,1,0,0,1,0
8597,2763,2021-10-20 22:15:00,м,49.0,4,1,1,0,1,0,0,0,1
8598,366,2021-10-20 06:00:00,-,27.0,4,0,0,0,1,0,1,0,0
8599,2517,2021-10-20 15:30:00,ж,5.0,4,0,1,1,0,0,0,1,0
8600,3035,2021-10-20 15:34:00,м,31.0,1,0,1,1,0,0,0,1,0
8601,5804,2021-10-20 07:00:00,-,,4,1,1,0,1,0,1,0,0
8602,7626,2021-10-20 15:30:00,Ж,41.0,-2,0,1,0,1,0,0,1,0
8603,7849,2021-10-20 14:00:00,м,43.0,2,1,0,0,0,1,0,1,0
8604,130,2021-10-20 21:00:00,Ж,81.0,0,1,1,0,0,1,0,0,1
8605,5835,2021-10-20 14:15:00,M,,1,0,0,0,0,1,0,1,0
8606,9878,2021-10-20 14:00:00,-,93.0,0,0,0,0,0,1,0,1,0
8607,8859,2021-10-20 14:00:00,ж,58.0,17951041,1,1,0,1,0,0,1,0
8608,1472,2021-10-20 21:00:00,ж,92.0,38886294,0,1,1,0,0,0,0,1
8609,9306,2021-10-20 21:00:00,м,28.0,0,1,1,0,1,0,0,0,1
8610,6181,2021-10-20 15:00:00,Ж,73.0,5,0,1,0,1,0,0,1,0
8611,5923,2021-10-20 22:15:00,Ж,13.0,4,0,1,0,0,1,0,0,1
8612,602,2021-10-20 07:00:00,-,97.0,2,0,0,0,0,1,1,0,0
8613,4332,2021-10-20 21:00:00,-,90.0,4,1,1,0,1,0,0,0,1
8614,121,2021-10-20 07:00:00,ж,53.0,4,0,0,0,1,0,1,0,0
8615,9653,2021-10-20 08:42:00,M,40.0,1,0,0,0,1,0,1,0,0
8616,2818,2021-10-20 06:15:00,м,99.0,5,1,0,0,0,1,1,0,0
8617,7332,2021-10-20 15:30:00,Не указан,87.0,1,1,1,0,1,0,0,1,0
8618,1471,2021-10-20 21:00:00,Не указан,31.0,3,1,1,0,1,0,0,0,1
8619,5416,2021-10-20 21:00:00,Ж,,47497660,1,1,0,0,1,0,0,1
8620,4676,2021-10-20 21:00:00,Ж,2.0,2,0,1,0,1,0,0,0,1
8621,6765,2021-10-20 15:30:00,ж,24.0,3,1,1,0,0,1,0,1,0
8622,312,2021-10-20 14:15:00,Ж,40.0,2,0,0,0,1,0,0,1,0
8623,6439,2021-10-20 21:00:00,Ж,86.0,1,0,1,0,1,0,0,0,1
8624,3380,2021-10-20 15:00:00,м,63.0,3,0,1,0,0,1,0,1,0
8625,654,2021-10-20 15:30:00,M,94.0,1,1,1,0,1,0,0,1,0
8626,1358,2021-10-20 06:00:00,M,96.0,5,1,1,0,1,0,1,0,0
8627,585,2021-10-20 21:00:00,M,57.0,18346954,0,1,0,0,1,0,0,1
8628,1631,2021-10-20 21:00:00,м,,3,0,1,0,1,0,0,0,1
8629,1712,2021-10-20 15:34:00,-,46.0,1,1,1,0,1,0,0,1,0
8630,1641,2021-10-20 14:00:00,Ж,11.0,0,1,0,0,0,1,0,1,0
8631,5120,2021-10-20 06:15:00,ж,40.0,2,0,0,0,1,0,1,0,0
8632,1185,2021-10-20 06:15:00,Ж,67.0,3,1,0,0,0,1,1,0,0
8633,2396,2021-10-20 15:34:00,Не указан,21.0,5,0,0,0,0,1,0,1,0
8634,4663,2021-10-20 15:34:00,Ж,21.0,2,0,1,1,0,0,0,1,0
8635,3150,2021-10-20 15:30:00,Ж,58.0,5,0,1,0,0,1,0,1,0
8636,3337,2021-10-20 22:15:00,Ж,,2,0,1,0,1,0,0,0,1
8637,9706,2021-10-20 15:00:00,ж,33.0,5,0,1,0,0,1,0,1,0
8638,9153,2021-10-20 15:34:00,ж,6.0,0,0,1,0,0,1,0,1,0
8639,7312,2021-10-20 21:00:00,м,65.0,2,0,1,0,0,1,0,0,1
8640,8839,2021-10-20 06:00:00,Ж,10.0,4,0,0,0,0,1,1,0,0
8641,6737,2021-10-20 06:00:00,M,14.0,-2,1,0,0,0,1,1,0,0
8642,5216,2021-10-20 21:00:00,Ж,63.0,9100561,0,1,1,0,0,0,0,1
8643,8527,2021-10-20 22:30:00,Ж,11.0,2,0,1,1,0,0,0,0,1
8644,6697,2021-10-20 23:42:00,-,86.0,5,0,1,1,0,0,0,0,1
8645,677,2021-10-20 15:34:00,-,36.0,4,0,1,0,0,1,0,1,0
8646,5584,2021-10-20 06:15:00,Не указан,52.0,3,0,0,1,0,0,1,0,0
8647,9796,2021-10-20 15:34:00,M,70.0,5,0,1,0,1,0,0,1,0
8648,3430,2021-10-20 07:00:00,м,29.0,3,0,0,0,0,1,1,0,0
8649,4594,2021-10-20 15:34:00,Ж,97.0,4,0,1,0,1,0,0,1,0
8650,6480,2021-10-20 08:42:00,M,16.0,1,0,0,0,0,1,1,0,0
8651,5857,2021-10-20 07:00:00,M,,3,0,0,0,1,0,1,0,0
8652,1749,2021-10-20 07:00:00,-,39.0,1,1,0,0,0,1,1,0,0
8653,7824,2021-10-20 22:30:00,Не указан,15.0,3,0,1,1,0,0,0,0,1
8654,4718,2021-10-20 07:00:00,Ж,98.0,4,0,0,1,0,0,1,0,0
8655,7112,2021-10-20 21:00:00,M,100.0,4,0,1,0,1,0,0,0,1
8656,12,2021-10-20 21:00:00,Не указан,98.0,5,0,1,0,1,0,0,0,1
8657,926,2021-10-20 08:42:00,м,85.0,85309545,1,0,0,1,0,1,0,0
8658,5013,2021-10-20 23:42:00,-,,0,0,1,1,0,0,0,0,1
8659,9103,2021-10-20 14:00:00,-,92.0,1,1,0,0,1,0,0,1,0
8660,2398,2021-10-20 06:00:00,Не указан,40.0,3,0,0,1,0,0,1,0,0
8661,268,2021-10-20 23:42:00,Ж,54.0,2,0,1,0,0,1,0,0,1
8662,5742,2021-10-20 07:30:00,ж,61.0,87197207,0,0,0,1,0,1,0,0
8663,4047,2021-10-20 08:42:00,Ж,99.0,-1,0,0,0,1,0,1,0,0
8664,954,2021-10-20 07:00:00,M,88.0,2,1,0,0,1,0,1,0,0
8665,9658,2021-10-20 06:00:00,Не указан,29.0,5,0,1,1,0,0,1,0,0
8666,985,2021-10-20 15:34:00,Ж,74.0,1,1,1,0,1,0,0,1,0
8667,8064,2021-10-20 14:00:00,ж,35.0,3,0,1,1,0,0,0,1,0
8668,1082,2021-10-20 14:15:00,Не указан,25.0,1,0,0,0,0,1,0,1,0
8669,8046,2021-10-20 07:30:00,Не указан,19.0,3,0,0,0,1,0,1,0,0
8670,8298,2021-10-20 15:00:00,-,96.0,5,1,1,0,1,0,0,1,0
8671,7494,2021-10-20 06:00:00,Ж,58.0,4271360,1,0,0,0,1,1,0,0
8672,1919,2021-10-20 21:00:00,Не указан,32.0,4,0,1,0,1,0,0,0,1
8673,8366,2021-10-20 23:42:00,Ж,97.0,0,1,1,0,0,1,0,0,1
8674,9824,2021-10-20 08:42:00,M,61.0,3,0,0,0,0,1,1,0,0
8675,6805,2021-10-20 06:15:00,M,51.0,1,0,0,0,1,0,1,0,0
8676,5358,2021-10-20 21:00:00,Не указан,51.0,1,0,1,0,1,0,0,0,1
8677,2628,2021-10-20 08:42:00,ж,60.0,5,1,1,0,1,0,1,0,0
8678,9409,2021-10-20 14:15:00,ж,6.0,3,0,0,0,1,0,0,1,0
8679,2566,2021-10-20 22:15:00,ж,95.0,3,1,1,0,1,0,0,0,1
8680,4025,2021-10-20 15:34:00,ж,65.0,1,0,1,0,0,1,0,1,0
8681,1128,2021-10-20 07:30:00,Не указан,3.0,0,0,0,1,0,0,1,0,0
8682,7225,2021-10-20 15:30:00,Не указан,70.0,2,1,1,0,0,1,0,1,0
8683,4547,2021-10-20 14:15:00,Ж,16.0,5,1,0,0,0,1,0,1,0
8684,6244,2021-10-20 14:15:00,Ж,24.0,4,0,0,0,0,1,0,1,0
8685,8254,2021-10-20 15:34:00,-,81.0,2,0,1,0,1,0,0,1,0
8686,9315,2021-10-20 14:00:00,-,92.0,5,1,1,0,1,0,0,1,0
8687,7196,2021-10-20 22:15:00,м,95.0,0,1,1,0,0,1,0,0,1
8688,647,2021-10-20 14:15:00,Не указан,69.0,2,0,0,1,0,0,0,1,0
8689,6558,2021-10-20 23:42:00,M,80.0,4,0,1,1,0,0,0,0,1
8690,3525,2021-10-20 15:30:00,ж,59.0,4,0,1,0,1,0,0,1,0
8691,1886,2021-10-20 14:15:00,-,33.0,0,1,0,0,1,0,0,1,0
8692,1490,2021-10-20 06:00:00,Не указан,52.0,0,1,0,0,0,1,1,0,0
8693,6417,2021-10-20 15:30:00,M,35.0,4,0,1,0,1,0,0,1,0
8694,1208,2021-10-20 15:00:00,ж,2.0,1,1,1,0,0,1,0,1,0
8695,9350,2021-10-20 06:00:00,Не указан,86.0,0,1,0,0,0,1,1,0,0
8696,1601,2021-10-20 21:00:00,ж,,0,0,1,0,1,0,0,0,1
8697,9402,2021-10-20 22:30:00,ж,92.0,19481210,1,1,0,0,1,0,0,1
8698,2079,2021-10-20 21:00:00,ж,0.0,5,0,1,0,0,1,0,0,1
8699,733,2021-10-20 08:42:00,Не указан,42.0,2,1,0,0,0,1,1,0,0
8700,2478,2021-10-20 22:15:00,Не указан,90.0,4,0,1,0,1,0,0,0,1
8701,8188,2021-10-20 14:00:00,ж,22.0,5,1,1,0,1,0,0,1,0
8702,7045,2021-10-20 07:30:00,-,94.0,0,0,0,0,0,1,1,0,0
8703,2099,2021-10-20 23:42:00,м,75.0,1,0,1,0,1,0,0,0,1
8704,1167,2021-10-20 06:15:00,ж,78.0,4,0,0,0,1,0,1,0,0
8705,4081,2021-10-20 07:00:00,-,28.0,3,1,0,0,1,0,1,0,0
8706,7293,2021-10-20 21:00:00,Мужчина,65.0,1,1,1,0,1,0,0,0,1
8707,7820,2021-10-20 07:30:00,ж,93.0,1,0,0,0,0,1,1,0,0
8708,1995,2021-10-20 21:00:00,Не указан,3.0,5,1,1,0,1,0,0,0,1
8709,5671,2021-10-20 14:00:00,м,,2,1,0,0,1,0,0,1,0
8710,5042,2021-10-20 14:15:00,M,31.0,5,0,1,0,1,0,0,1,0
8711,1477,2021-10-20 21:00:00,ж,77.0,-3,0,1,1,0,0,0,0,1
8712,2963,2021-10-20 15:00:00,м,90.0,-4,1,1,0,1,0,0,1,0
8713,1539,2021-10-20 15:30:00,ж,79.0,5,0,1,0,0,1,0,1,0
8714,785,2021-10-20 06:00:00,-,84.0,2,1,0,0,1,0,1,0,0
8715,4888,2021-10-20 15:00:00,Не указан,1.0,3,1,1,0,1,0,0,1,0
8716,6803,2021-10-20 21:00:00,ж,28.0,5,1,1,0,1,0,0,0,1
8717,3959,2021-10-20 14:15:00,Не указан,91.0,2,1,0,0,1,0,0,1,0
8718,9631,2021-10-20 06:00:00,Ж,89.0,8860080,1,0,0,1,0,1,0,0
8719,6685,2021-10-20 06:15:00,Не указан,5.0,3,0,0,0,1,0,1,0,0
8720,4165,2021-10-20 22:15:00,м,47.0,2,0,1,0,0,1,0,0,1
8721,3404,2021-10-20 07:30:00,Ж,62.0,2,1,0,0,1,0,1,0,0
8722,2192,2021-10-20 21:00:00,Ж,16.0,5,1,1,0,1,0,0,0,1
8723,8142,2021-10-20 07:00:00,м,8.0,2,0,0,1,0,0,1,0,0
8724,9086,2021-10-20 23:42:00,ж,4.0,-6,1,1,0,0,1,0,0,1
8725,2153,2021-10-20 14:15:00,Не указан,43.0,0,0,0,0,0,1,0,1,0
8726,9785,2021-10-20 08:42:00,M,39.0,4,0,0,0,1,0,1,0,0
8727,2023,2021-10-20 08:42:00,Ж,35.0,5,1,1,0,1,0,1,0,0
8728,2422,2021-10-20 06:15:00,-,56.0,3,0,0,0,1,0,1,0,0
8729,5374,2021-10-20 08:42:00,м,18.0,0,1,0,0,1,0,1,0,0
8730,4929,2021-10-20 07:00:00,M,51.0,3,1,0,0,0,1,1,0,0
8731,7937,2021-10-20 06:15:00,ж,65.0,4,1,0,0,0,1,1,0,0
8732,4173,2021-10-20 07:30:00,M,5.0,0,1,0,0,0,1,1,0,0
8733,2480,2021-10-20 21:00:00,Ж,74.0,-2,0,1,0,0,1,0,0,1
8734,7093,2021-10-20 07:00:00,Ж,61.0,1,1,0,0,1,0,1,0,0
8735,4975,2021-10-20 15:30:00,Не указан,,3,0,1,1,0,0,0,1,0
8736,481,2021-10-20 06:15:00,-,72.0,0,0,0,0,1,0,1,0,0
8737,590,2021-10-20 15:34:00,Не указан,93.0,3,0,1,0,1,0,0,1,0
8738,436,2021-10-20 07:30:00,ж,12.0,2,1,0,0,1,0,1,0,0
8739,1853,2021-10-20 14:15:00,ж,100.0,2,0,0,0,0,1,0,1,0
8740,822,2021-10-20 15:30:00,-,62.0,5,0,1,0,0,1,0,1,0
8741,142,2021-10-20 06:15:00,-,49.0,1,0,0,0,1,0,1,0,0
8742,2537,2021-10-20 23:42:00,м,57.0,1,1,1,0,0,1,0,0,1
8743,862,2021-10-20 15:34:00,-,19.0,1,0,0,0,1,0,0,1,0
8744,17,2021-10-20 22:15:00,м,72.0,3,0,1,0,0,1,0,0,1
8745,6649,2021-10-20 06:15:00,M,20.0,3,1,0,0,1,0,1,0,0
8746,7588,2021-10-20 23:42:00,-,35.0,4,1,1,0,0,1,0,0,1
8747,6075,2021-10-20 14:00:00,ж,29.0,2,0,0,0,1,0,0,1,0
8748,4378,2021-10-20 23:42:00,Не указан,43.0,5,1,1,0,1,0,0,0,1
8749,5196,2021-10-20 21:00:00,Не указан,44.0,4,0,1,0,1,0,0,0,1
8750,1661,2021-10-20 23:42:00,ж,100.0,1,1,1,0,0,1,0,0,1
8751,6620,2021-10-20 15:00:00,Не указан,64.0,-4,0,1,0,0,1,0,1,0
8752,6721,2021-10-20 22:15:00,-,55.0,-4,0,1,0,0,1,0,0,1
8753,2563,2021-10-20 07:00:00,Не указан,83.0,4,1,0,0,0,1,1,0,0
8754,8640,2021-10-20 15:34:00,Ж,25.0,0,0,1,0,0,1,0,1,0
8755,6445,2021-10-20 21:00:00,-,20.0,0,1,1,0,0,1,0,0,1
8756,5890,2021-10-20 21:00:00,ж,98.0,3,0,1,0,1,0,0,0,1
8757,7862,2021-10-20 14:00:00,м,42.0,23731624,1,0,0,0,1,0,1,0
8758,1298,2021-10-20 08:42:00,M,88.0,2,1,0,0,0,1,1,0,0
8759,8079,2021-10-20 14:00:00,ж,93.0,2,1,0,0,0,1,0,1,0
8760,176,2021-10-20 22:15:00,M,96.0,3,0,1,0,0,1,0,0,1
8761,8946,2021-10-20 15:34:00,Ж,3.0,5,0,1,0,0,1,0,1,0
8762,1335,2021-10-20 22:15:00,Ж,45.0,5,0,1,0,1,0,0,0,1
8763,7409,2021-10-20 15:30:00,Не указан,25.0,4,0,1,0,1,0,0,1,0
8764,108,2021-10-20 07:00:00,Ж,62.0,1,1,0,0,0,1,1,0,0
8765,266,2021-10-20 22:30:00,ж,64.0,2,1,1,0,0,1,0,0,1
8766,1182,2021-10-20 23:42:00,M,71.0,2,1,1,0,0,1,0,0,1
8767,2930,2021-10-20 21:00:00,-,1.0,0,0,1,0,0,1,0,0,1
8768,2244,2021-10-20 15:34:00,Ж,75.0,4,0,0,0,0,1,0,1,0
8769,6172,2021-10-20 06:00:00,м,63.0,4,1,0,0,0,1,1,0,0
8770,5237,2021-10-20 22:30:00,Не указан,36.0,0,0,1,0,1,0,0,0,1
8771,9014,2021-10-20 15:34:00,ж,31.0,0,0,1,0,1,0,0,1,0
8772,3836,2021-10-20 15:34:00,-,35.0,3,1,1,0,1,0,0,1,0
8773,6557,2021-10-20 15:00:00,M,43.0,-4,1,1,0,1,0,0,1,0
8774,1447,2021-10-20 06:00:00,м,8.0,2,0,0,0,1,0,1,0,0
8775,4528,2021-10-20 21:00:00,Ж,92.0,1,1,1,0,1,0,0,0,1
8776,6671,2021-10-20 14:15:00,ж,46.0,5,0,0,0,1,0,0,1,0
8777,5051,2021-10-20 21:00:00,ж,16.0,2,1,1,0,1,0,0,0,1
8778,5252,2021-10-20 15:30:00,м,,0,1,1,0,0,1,0,1,0
8779,3924,2021-10-20 15:34:00,M,9.0,2,0,1,0,1,0,0,1,0
8780,9543,2021-10-20 07:00:00,Не указан,62.0,4,1,0,0,0,1,1,0,0
8781,2462,2021-10-20 07:30:00,M,47.0,-6,1,0,0,0,1,1,0,0
8782,9441,2021-10-20 22:15:00,ж,82.0,-4,0,1,0,0,1,0,0,1
8783,8576,2021-10-20 06:15:00,Ж,13.0,5,0,1,1,0,0,1,0,0
8784,9344,2021-10-20 21:00:00,Ж,80.0,5,0,1,0,1,0,0,0,1
8785,3069,2021-10-20 21:00:00,M,20.0,3,1,1,0,0,1,0,0,1
8786,9267,2021-10-20 15:00:00,-,15.0,0,1,1,0,0,1,0,1,0
8787,2605,2021-10-20 22:15:00,M,48.0,-2,1,1,0,0,1,0,0,1
8788,48,2021-10-20 15:00:00,Ж,51.0,4,0,0,0,0,1,0,1,0
8789,746,2021-10-20 06:00:00,M,3.0,5,1,0,0,0,1,1,0,0
8790,3799,2021-10-20 15:34:00,-,74.0,0,1,1,0,1,0,0,1,0
8791,6324,2021-10-20 06:15:00,Ж,8.0,0,1,0,0,1,0,1,0,0
8792,3740,2021-10-20 15:00:00,м,57.0,0,0,1,0,1,0,0,1,0
8793,3013,2021-10-20 14:00:00,ж,100.0,-2,0,0,0,0,1,0,1,0
8794,8959,2021-10-20 22:15:00,м,72.0,1,1,1,0,0,1,0,0,1
8795,9208,2021-10-20 14:15:00,Ж,60.0,4,0,1,0,0,1,0,1,0
8796,3255,2021-10-20 06:00:00,ж,95.0,0,1,0,0,0,1,1,0,0
8797,8553,2021-10-20 22:30:00,м,88.0,2,1,1,0,0,1,0,0,1
8798,8611,2021-10-20 07:00:00,M,,1,1,0,0,1,0,1,0,0
8799,1060,2021-10-20 08:42:00,M,28.0,4,0,0,0,0,1,1,0,0
8800,1956,2021-10-20 14:15:00,м,67.0,4,0,1,1,0,0,0,1,0
8801,8151,2021-10-20 15:30:00,Ж,3.0,1,1,1,0,1,0,0,1,0
8802,5495,2021-10-20 14:00:00,м,43.0,4,1,1,0,1,0,0,1,0
8803,2867,2021-10-20 07:00:00,ж,2.0,5,0,0,0,0,1,1,0,0
8804,7939,2021-10-20 23:42:00,M,87.0,5,0,1,0,0,1,0,0,1
8805,8774,2021-10-20 08:42:00,м,5.0,3,0,0,0,0,1,1,0,0
8806,4012,2021-10-20 21:00:00,M,61.0,1,1,1,0,1,0,0,0,1
8807,9384,2021-10-20 14:15:00,Не указан,27.0,1,0,0,1,0,0,0,1,0
8808,2823,2021-10-20 07:30:00,Не указан,26.0,1,0,0,1,0,0,1,0,0
8809,900,2021-10-20 07:30:00,M,66.0,3,1,0,0,0,1,1,0,0
8810,7856,2021-10-20 08:42:00,Не указан,7.0,0,1,0,0,1,0,1,0,0
8811,7886,2021-10-20 07:30:00,ж,64.0,0,1,0,0,0,1,1,0,0
8812,7871,2021-10-20 07:30:00,Ж,90.0,2,0,0,0,1,0,1,0,0
8813,9181,2021-10-20 21:00:00,Ж,7.0,1,1,1,0,1,0,0,0,1
8814,1921,2021-10-20 08:42:00,м,79.0,4284579,1,0,0,0,1,1,0,0
8815,4469,2021-10-20 15:00:00,Ж,11.0,3,0,1,1,0,0,0,1,0
8816,4727,2021-10-20 15:00:00,м,58.0,0,0,1,0,1,0,0,1,0
8817,4532,2021-10-20 06:15:00,M,44.0,0,1,0,0,0,1,1,0,0
8818,5350,2021-10-20 21:00:00,м,4.0,2,0,1,0,1,0,0,0,1
8819,328,2021-10-20 15:00:00,-,68.0,2,0,1,0,1,0,0,1,0
8820,2469,2021-10-20 07:30:00,м,86.0,4,1,1,0,1,0,1,0,0
8821,2820,2021-10-20 14:15:00,ж,56.0,4,1,0,0,0,1,0,1,0
8822,2030,2021-10-20 21:00:00,ж,14.0,1,0,1,0,0,1,0,0,1
8823,7979,2021-10-20 06:15:00,-,13.0,2,1,0,0,0,1,1,0,0
8824,4558,2021-10-20 07:30:00,м,99.0,2,0,0,0,1,0,1,0,0
8825,452,2021-10-20 23:42:00,Не указан,22.0,5,1,1,0,1,0,0,0,1
8826,6072,2021-10-20 07:30:00,м,95.0,2,1,0,0,1,0,1,0,0
8827,7504,2021-10-20 08:42:00,-,82.0,2,0,0,0,0,1,1,0,0
8828,1401,2021-10-20 07:00:00,ж,5.0,96443720,1,0,0,1,0,1,0,0
8829,6629,2021-10-20 14:15:00,м,86.0,4,0,0,0,0,1,0,1,0
8830,3513,2021-10-20 22:30:00,ж,,2,0,1,0,1,0,0,0,1
8831,3424,2021-10-20 15:30:00,Не указан,7.0,1,0,1,0,1,0,0,1,0
8832,9004,2021-10-20 15:30:00,м,100.0,2,0,1,0,1,0,0,1,0
8833,2661,2021-10-20 07:00:00,Не указан,,2,1,0,0,1,0,1,0,0
8834,3958,2021-10-20 15:00:00,M,34.0,2,0,1,0,0,1,0,1,0
8835,3180,2021-10-20 08:42:00,м,42.0,0,0,0,0,1,0,1,0,0
8836,3864,2021-10-20 15:34:00,Не указан,74.0,2,1,1,0,1,0,0,1,0
8837,5134,2021-10-20 21:00:00,м,62.0,5,0,1,0,0,1,0,0,1
8838,1614,2021-10-20 15:30:00,Ж,69.0,1,1,1,0,0,1,0,1,0
8839,3577,2021-10-20 22:30:00,Ж,2.0,3,0,1,0,1,0,0,0,1
8840,8867,2021-10-20 06:15:00,Ж,95.0,-3,0,0,0,0,1,1,0,0
8841,7467,2021-10-20 22:15:00,м,87.0,4,0,1,0,1,0,0,0,1
8842,5524,2021-10-20 23:42:00,ж,22.0,3006587,0,1,0,1,0,0,0,1
8843,1163,2021-10-20 08:42:00,Не указан,70.0,1,0,0,0,1,0,1,0,0
8844,3006,2021-10-20 15:30:00,-,97.0,0,1,1,0,1,0,0,1,0
8845,3549,2021-10-20 21:00:00,-,33.0,2,1,1,0,0,1,0,0,1
8846,8962,2021-10-20 21:00:00,M,50.0,4,1,1,0,0,1,0,0,1
8847,6587,2021-10-20 22:15:00,-,86.0,3,1,1,0,1,0,0,0,1
8848,6666,2021-10-20 23:42:00,м,27.0,4,0,1,1,0,0,0,0,1
8849,6069,2021-10-20 06:00:00,м,54.0,4,1,0,0,0,1,1,0,0
8850,6243,2021-10-20 14:00:00,Не указан,26.0,0,1,0,0,0,1,0,1,0
8851,5469,2021-10-20 21:00:00,M,84.0,3,0,1,1,0,0,0,0,1
8852,5532,2021-10-20 21:00:00,Ж,3.0,0,0,1,0,0,1,0,0,1
8853,4106,2021-10-20 08:42:00,-,56.0,1,0,0,0,0,1,1,0,0
8854,8615,2021-10-20 22:15:00,-,26.0,5,1,1,0,0,1,0,0,1
8855,4721,2021-10-20 07:00:00,M,40.0,2,0,0,0,1,0,1,0,0
8856,6018,2021-10-20 14:00:00,Не указан,51.0,1,1,0,0,0,1,0,1,0
8857,9237,2021-10-20 15:00:00,м,82.0,0,1,1,0,1,0,0,1,0
8858,4903,2021-10-20 15:34:00,Ж,0.0,1,1,1,0,0,1,0,1,0
8859,8545,2021-10-20 06:00:00,-,65.0,3,0,0,0,1,0,1,0,0
8860,3200,2021-10-20 15:30:00,ж,48.0,0,1,1,0,0,1,0,1,0
8861,3421,2021-10-20 14:00:00,-,41.0,1,0,0,0,1,0,0,1,0
8862,2306,2021-10-20 06:15:00,Не указан,22.0,5,1,1,0,1,0,1,0,0
8863,2510,2021-10-20 14:15:00,м,,1,0,0,0,1,0,0,1,0
8864,3948,2021-10-20 15:30:00,-,,1,0,1,0,1,0,0,1,0
8865,6835,2021-10-20 15:30:00,Не указан,87.0,4,0,0,0,1,0,0,1,0
8866,6718,2021-10-20 15:34:00,M,5.0,1,0,1,0,1,0,0,1,0
8867,9987,2021-10-20 15:30:00,Ж,70.0,3,0,0,0,0,1,0,1,0
8868,6209,2021-10-20 06:00:00,ж,53.0,5,1,1,0,1,0,1,0,0
8869,423,2021-10-20 14:00:00,M,98.0,0,0,0,0,1,0,0,1,0
8870,3311,2021-10-20 07:00:00,ж,21.0,3,0,0,0,1,0,1,0,0
8871,2041,2021-10-20 06:15:00,Не указан,77.0,5,0,0,0,0,1,1,0,0
8872,5943,2021-10-20 06:15:00,Не указан,73.0,0,1,0,0,1,0,1,0,0
8873,1192,2021-10-20 15:00:00,Ж,47.0,1,1,1,0,0,1,0,1,0
8874,7712,2021-10-20 15:30:00,ж,89.0,2,1,0,0,0,1,0,1,0
8875,8178,2021-10-20 06:00:00,Не указан,91.0,2,0,0,0,0,1,1,0,0
8876,2817,2021-10-20 07:30:00,M,13.0,2,0,0,1,0,0,1,0,0
8877,0,2021-10-20 14:15:00,-,21.0,2,1,0,0,1,0,0,1,0
8878,6769,2021-10-20 15:30:00,м,26.0,2,0,1,0,0,1,0,1,0
8879,6386,2021-10-20 21:00:00,Не указан,22.0,1,0,1,0,1,0,0,0,1
8880,576,2021-10-20 15:30:00,-,43.0,3,0,1,0,0,1,0,1,0
8881,3562,2021-10-20 14:15:00,M,22.0,5,0,1,0,1,0,0,1,0
8882,5967,2021-10-20 21:00:00,-,95.0,3,0,1,0,1,0,0,0,1
8883,6436,2021-10-20 22:30:00,м,87.0,0,0,1,0,0,1,0,0,1
8884,8676,2021-10-20 15:30:00,м,31.0,0,0,1,0,0,1,0,1,0
8885,8332,2021-10-20 21:00:00,Ж,32.0,5,0,1,1,0,0,0,0,1
8886,5703,2021-10-20 23:42:00,Не указан,68.0,0,0,1,0,0,1,0,0,1
8887,774,2021-10-20 23:42:00,-,54.0,0,0,1,0,1,0,0,0,1
8888,2610,2021-10-20 07:00:00,-,25.0,2,0,0,0,1,0,1,0,0
8889,9854,2021-10-20 22:15:00,Не указан,87.0,5,0,1,0,1,0,0,0,1
8890,3697,2021-10-20 06:15:00,м,87.0,0,0,0,0,1,0,1,0,0
8891,7121,2021-10-20 07:30:00,-,37.0,0,0,0,0,0,1,1,0,0
8892,8745,2021-10-20 23:42:00,Не указан,60.0,85777689,1,1,0,1,0,0,0,1
8893,3130,2021-10-20 14:15:00,Не указан,85.0,3,0,0,0,0,1,0,1,0
8894,2562,2021-10-20 21:00:00,Не указан,9.0,2,1,1,0,1,0,0,0,1
8895,5002,2021-10-20 06:00:00,ж,77.0,5,0,0,0,0,1,1,0,0
8896,1658,2021-10-20 21:00:00,м,52.0,2,1,1,0,1,0,0,0,1
